category,neighborhood,district,location_raw,price_per_aana,land_size_aana,calculated_total_price,road_width_feet,road_type,facing,is_wide_road,is_price_suspect,is_large_plot,is_rate_outlier,is_price_outlier
land,Sanagaun,Lalitpur,"Sanagaun, Lalitpur",3800000.0,,,13.0,Gravel,South,False,False,False,False,False
land,Kirtipur,Kathmandu,"Kirtipur, Kathmandu",5500000.0,,,13.0,Pitched,East,False,False,False,False,False
land,Balkot,Bhaktapur,"Balkot, Bhaktapur",3700000.0,,,13.0,Gravel,West,False,False,False,False,False
land,Naya Thimi,Bhaktapur,"Naya Thimi, Bhaktapur",4000000.0,7.3,29200000.0,20.0,Pitched,East,False,False,False,False,False
land,Naya Thimi,Bhaktapur,"Naya Thimi, Bhaktapur",3500000.0,,,20.0,Pitched,East,False,False,False,False,False
land,Thankot,Kathmandu,"Thankot, Kathmandu",2700000.0,,,13.0,Paved,East,False,False,False,False,False
land,Matatirtha,Kathmandu,"Matatirtha, Kathmandu",2700000.0,,,13.0,Pitched,East,False,False,False,False,False
land,Dahachowk,Kathmandu,"Dahachowk, Kathmandu",2800000.0,,,13.0,Pitched,South,False,False,False,False,False
land,Matatirtha,Kathmandu,"Matatirtha, Kathmandu",1800000.0,,,13.0,Paved,South,False,False,False,False,False
land,Bode,Bhaktapur,"Bode, Bhaktapur",4000000.0,,,20.0,Gravel,East,False,False,False,False,False
land,Bode,Bhaktapur,"Bode, Bhaktapur",3600000.0,,,20.0,Gravel,East,False,False,False,False,False
land,Budhanilkantha,Kathmandu,"Budhanilkantha, Kathmandu",,,,13.0,Pitched,South,False,False,False,False,False
land,Siddhipur,Lalitpur,"Siddhipur, Lalitpur",5086956.521739131,2.3,11700000.0,13.0,Gravel,South,False,False,False,False,False
land,Changathali,Lalitpur,"Changathali, Lalitpur",2800000.0,,,13.0,Gravel,East,False,False,False,False,False
land,Ichangu Narayan,Kathmandu,"Ichangu Narayan, Kathmandu",5500000.0,,,14.0,Pitched,South,False,False,False,False,False
land,Nagarjun,Kathmandu,"Nagarjun, Kathmandu",7500000.0,,,24.0,Pitched,North,False,False,False,False,False
land,Satungal,Kathmandu,"Satungal, Kathmandu",,7.2,,13.0,Gravel,North-East,False,False,False,False,False
land,Golfutar,Kathmandu,"Golfutar, Kathmandu",6500000.0,,,13.0,Gravel,South-East,False,False,False,False,False
land,Harisiddhi,Lalitpur,"Harisiddhi, Lalitpur",3900000.0,4.2,16380000.0,20.0,Gravel,South,False,False,False,False,False
land,Harisiddhi,Lalitpur,"Harisiddhi, Lalitpur",3600000.0,,,20.0,Gravel,West,False,False,False,False,False
land,Harisiddhi,Lalitpur,"Harisiddhi, Lalitpur",3400000.0,3.2,10880000.0,20.0,Gravel,South,False,False,False,False,False
land,"Unknown, Unknown",Jhapa,", Jhapa",45000.0,,,16.0,Gravel,East,False,False,False,True,False
land,Sallaghari,Bhaktapur,"Sallaghari, Bhaktapur",4000000.0,,,20.0,Paved,East,False,False,False,False,False
land,Chapali,Kathmandu,"Chapali, Kathmandu",4000000.0,,,16.0,Gravel,East,False,False,False,False,False
land,Golfutar,Kathmandu,"Golfutar, Kathmandu",6500000.0,5.2,33800000.0,13.0,Paved,East,False,False,False,False,False
land,Golfutar,Kathmandu,"Golfutar, Kathmandu",5500000.0,,,13.0,Paved,South,False,False,False,False,False
land,Italitar,Kathmandu,"Italitar, Kathmandu",6000000.0,6.1,36600000.0,13.0,Paved,South,False,False,False,False,False
land,Bhangal,Kathmandu,"Bhangal , Kathmandu",4500000.0,,,20.0,Paved,South-West,False,False,False,False,False
land,Sallaghari,Bhaktapur,"Sallaghari, Bhaktapur",3000000.0,,,26.0,Paved,South,False,False,False,False,False
land,Katunje,Bhaktapur,"Katunje, Bhaktapur",3000000.0,,,13.0,Gravel,North,False,False,False,False,False
land,Imadol,Lalitpur,"Imadol, Lalitpur",4500000.0,3.3,14850000.0,13.0,Gravel,West,False,False,False,False,False
land,Kamerotar,Bhaktapur,"Kamerotar, Bhaktapur",5600000.0,5.1,28560000.0,23.0,Paved,North,False,False,False,False,False
land,Harisiddhi,Lalitpur,"Harisiddhi, Lalitpur",3000000.0,4.3,12900000.0,13.0,Gravel,South,False,False,False,False,False
land,Imadol,Lalitpur,"Imadol, Lalitpur",11500000.0,,,13.0,Paved,South,False,False,False,False,False
land,Budhanilkantha,Kathmandu,"Budhanilkantha, Kathmandu",6000000.0,,,,,,False,False,False,False,False
land,Mid Baneshwor,Kathmandu,"Mid Baneshwor, Kathmandu",8500000.0,,,13.0,Pitched,North,False,False,False,False,False
land,Imadol,Lalitpur,"Imadol, Lalitpur",4500000.0,4.1,18450000.0,13.0,Paved,South-West,False,False,False,False,False
land,Nikoshera,Bhaktapur,"Nikoshera, Bhaktapur",3300000.0,4.3,14190000.0,20.0,Paved,,False,False,False,False,False
land,Magar Gaun,Bhaktapur,"Magar Gaun, Bhaktapur",4500000.0,,,13.0,Gravel,East,False,False,False,False,False
land,Gagalphedi,Kathmandu,"Gagalphedi, Kathmandu",2600000.0,,,,,North,False,False,False,False,False
land,Bode,Bhaktapur,"Bode, Bhaktapur",5000000.0,,,40.0,Pitched,North,False,False,False,False,False
land,Bode,Bhaktapur,"Bode, Bhaktapur",4200000.0,,,20.0,Gravel,East,False,False,False,False,False
land,Bode,Bhaktapur,"Bode, Bhaktapur",4000000.0,4.1,16399999.999999998,20.0,Gravel,South,False,False,False,False,False
land,Bode,Bhaktapur,"Bode, Bhaktapur",3700000.0,,,20.0,Gravel,North,False,False,False,False,False
land,Dhunche Pakha,Bhaktapur,"Dhunche Pakha, Bhaktapur",3500000.0,,,20.0,Gravel,North,False,False,False,False,False
land,Dhunche Pakha,Bhaktapur,"Dhunche Pakha, Bhaktapur",3500000.0,,,20.0,Pitched,West,False,False,False,False,False
land,Sallaghari,Bhaktapur,"Sallaghari, Bhaktapur",3500000.0,3.1,10850000.0,14.0,Gravel,West,False,False,False,False,False
land,Chabahil,Kathmandu,"Chabahil, Kathmandu",7000000.0,,,13.0,Pitched,West,False,False,False,False,False
land,Imadol,Lalitpur,"Imadol, Lalitpur",2903225.8064516126,3.1,9000000.0,13.0,Paved,West,False,False,False,False,False
land,Imadol,Lalitpur,"Imadol, Lalitpur",5500000.0,,,26.0,Paved,North,False,False,False,False,False
land,Putalisadak,Kathmandu,"Putalisadak, Kathmandu",13200000.0,,,20.0,Pitched,East,False,False,False,False,False
land,Santari,Kathmandu,"Santari, Kathmandu",2500000.0,,,22.0,Paved,East,False,False,False,False,False
land,Bhaisepati,Lalitpur,"Bhaisepati, Lalitpur",5500000.0,,,20.0,Paved,,False,False,False,False,False
land,Bhaisepati,Lalitpur,"Bhaisepati, Lalitpur",4500000.0,4.2,18900000.0,13.0,Pitched,North-West,False,False,False,False,False
land,Kapan,Kathmandu,"Kapan, Kathmandu",4400000.0,7.2,31680000.0,13.0,Paved,West,False,False,False,False,False
land,Dhumbarahi,Kathmandu,"Dhumbarahi, Kathmandu",6500000.0,5.5,35750000.0,16.0,Pitched,North-West,False,False,False,False,False
land,Sanepa,Lalitpur,"Sanepa, Lalitpur",11500000.0,,,20.0,Pitched,South,False,False,False,False,False
land,Jhamsikhel,Lalitpur,"Jhamsikhel, Lalitpur",9800000.0,,,12.0,Paved,North,False,False,False,False,False
land,Tikathali,Lalitpur,"Tikathali, Lalitpur",3800000.0,3.2,12160000.0,13.0,Gravel,East,False,False,False,False,False
land,Tikathali,Lalitpur,"Tikathali, Lalitpur",3800000.0,3.5,13300000.0,13.0,Pitched,North,False,False,False,False,False
land,Dhapasi,Kathmandu,"Dhapasi, Kathmandu",4000000.0,,,16.0,Pitched,South-West,False,False,False,False,False
land,Tokha Height,Kathmandu,"Tokha Height, Kathmandu",4700000.0,,,20.0,Pitched,South-West,False,False,False,False,False
land,Megha City,Kathmandu,"Megha City, Kathmandu",3500000.0,,,16.0,Pitched,South,False,False,False,False,False
land,Balkumari,Lalitpur,"Balkumari, Lalitpur",3500000.0,,,14.0,Pitched,East,False,False,False,False,False
land,Satungal,Kathmandu,"Satungal, Kathmandu",,,7000000.0,14.0,Paved,North,False,False,False,False,False
land,Dhangadhi,Kailali,"Dhangadhi, Kailali",30888030.88803089,5.18,160000000.0,35.0,Pitched,South,False,False,False,False,False
land,Budhanilkantha,Kathmandu,"Budhanilkantha, Kathmandu",4500000.0,,,12.0,Pitched,South,False,False,False,False,False
land,Hattigauda,Kathmandu,"Hattigauda, Kathmandu",3800000.0,4.2,15960000.0,15.0,Gravel,East,False,False,False,False,False
land,Chapali,Kathmandu,"Chapali, Kathmandu",4500000.0,6.2,27900000.0,13.0,Gravel,South-West,False,False,False,False,False
land,Bhaisepati,Lalitpur,"Bhaisepati, Lalitpur",3900000.0,6.2,24180000.0,12.0,Gravel,North-East,False,False,False,False,False
land,Kalanki,Kathmandu,"Kalanki, Kathmandu",5500000.0,6.1,33550000.0,12.0,Paved,East,False,False,False,False,False
land,Naikap,Kathmandu,"Naikap, Kathmandu",3700000.0,3.3,12210000.0,13.0,Paved,North-West,False,False,False,False,False
land,Hattiban,Lalitpur,"Hattiban, Lalitpur",3000000.0,3.2,9600000.0,10.0,Pitched,West,False,False,False,False,False
land,Sitapaila,Kathmandu,"Sitapaila, Kathmandu",4700000.0,,,21.0,Pitched,North,False,False,False,False,False
land,Lokanthali,Bhaktapur,"Lokanthali, Bhaktapur",6600000.0,,,12.0,Pitched,East,False,False,False,False,False
land,Ramkot,Kathmandu,"Ramkot, Kathmandu",3100000.0,3.3,10230000.0,,,,False,False,False,False,False
land,Gothatar,Kathmandu,"Gothatar, Kathmandu",3700000.0,,,13.0,Paved,North-East,False,False,False,False,False
land,Sallaghari,Bhaktapur,"Sallaghari, Bhaktapur",4000000.0,,,14.0,Pitched,North-East,False,False,False,False,False
land,Chaughada,Makwanpur,"Chaughada, Makwanpur",375586.8544600939,4.7,1765258.2159624414,20.0,Paved,South,False,False,False,True,False
land,Mandikhatar,Kathmandu,"Mandikhatar, Kathmandu",6000000.0,7.2,43200000.0,16.0,Pitched,South,False,False,False,False,False
land,Narayanthan,Kathmandu,"Narayanthan , Kathmandu",4600000.0,,,20.0,Pitched,East,False,False,False,False,False
land,Nikoshera,Bhaktapur,"Nikoshera, Bhaktapur",4500000.0,4.1,18450000.0,20.0,Paved,West,False,False,False,False,False
land,Duwakot,Bhaktapur,"Duwakot, Bhaktapur",2750000.0,,,20.0,Paved,South-East,False,False,False,False,False
land,Hattiban,Lalitpur,"Hattiban, Lalitpur",5700000.0,,,,,West,False,False,False,False,False
land,Hattiban,Lalitpur,"Hattiban, Lalitpur",5500000.0,12.2,67099999.99999999,12.0,Paved,North-West,False,False,False,False,False
land,Dhapakhel,Lalitpur,"Dhapakhel, Lalitpur",3600000.0,3.2,11520000.0,13.0,Paved,West,False,False,False,False,False
land,Gatthaghar,Bhaktapur,"Gatthaghar, Bhaktapur",5000000.0,3.1,15500000.0,13.0,Paved,East,False,False,False,False,False
land,Sukedhara,Kathmandu,"Sukedhara, Kathmandu",3700000.0,,,20.0,Pitched,South-East,False,False,False,False,False
land,Balkot,Bhaktapur,"Balkot, Bhaktapur",4500000.0,4.2,18900000.0,13.0,Paved,West,False,False,False,False,False
land,Khadka Gaun,Bhaktapur,"Khadka Gaun, Bhaktapur",2000000.0,,,20.0,Gravel,South,False,False,False,False,False
land,Khadka Gaun,Bhaktapur,"Khadka Gaun, Bhaktapur",2500000.0,3.1,7750000.0,20.0,Gravel,South,False,False,False,False,False
land,Bhatkeko Pool,Kathmandu,"Bhatkeko Pool, Kathmandu",5000000.0,4.2,21000000.0,13.0,Paved,South,False,False,False,False,False
land,Narayanthan,Kathmandu,"Narayanthan , Kathmandu",4000000.0,,,13.0,Pitched,South,False,False,False,False,False
land,Machhegaun,Kathmandu,"Machhegaun , Kathmandu",2500000.0,4.2,10500000.0,13.0,Paved,North-East,False,False,False,False,False
land,Kavresthali,Kathmandu,"Kavresthali, Kathmandu",3000000.0,,,10.0,Gravel,North-East,False,False,False,False,False
land,Kavresthali,Kathmandu,"Kavresthali, Kathmandu",950000.0,,,13.0,Paved,North-East,False,False,False,False,False
land,Chhabeli,Kathmandu,"Chhabeli, Kathmandu",2500000.0,,,15.0,Paved,North,False,False,False,False,False
land,Bhangal,Kathmandu,"Bhangal , Kathmandu",3180000.0,,,13.0,Paved,,False,False,False,False,False
land,Naikap,Kathmandu,"Naikap, Kathmandu",2100000.0,,,13.0,Pitched,North-East,False,False,False,False,False
land,Bhangal,Kathmandu,"Bhangal , Kathmandu",4000000.0,,,20.0,Paved,East,False,False,False,False,False
land,Itahari,Sunsari,"Itahari, Sunsari",30000000.0,0.16,4800000.0,16.0,Pitched,North,False,False,False,False,False
land,Chandol,Kathmandu,"Chandol, Kathmandu",7000000.0,,,13.0,Pitched,North,False,False,False,False,False
land,Khadka Gaun,Kathmandu,"Khadka Gaun, Kathmandu",4500000.0,5.3,23850000.0,13.0,Paved,South-East,False,False,False,False,False
land,Tinthana,Kathmandu,"Tinthana, Kathmandu",,16.2,,,Pitched,East,False,False,False,False,False
land,Bijeshwori,Kathmandu,"Bijeshwori, Kathmandu",7000000.0,,,20.0,Pitched,North-East,False,False,False,False,False
land,Katari,Udayapur,"Katari, Udayapur",,1.1,,20.0,Pitched,East,False,False,False,False,False
land,Budhanilkantha,Kathmandu,"Budhanilkantha, Kathmandu",6500000.0,,,13.0,Pitched,East,False,False,False,False,False
land,Raniban,Kathmandu,"Raniban, Kathmandu",5000000.0,,,13.0,Paved,South,False,False,False,False,False
land,Raniban,Kathmandu,"Raniban, Kathmandu",4500000.0,,,13.0,Pitched,South-East,False,False,False,False,False
land,Taulung,Kathmandu,"Taulung, Kathmandu",2800000.0,6.1,17080000.0,20.0,Paved,North-East,False,False,False,False,False
land,Hepali Height,Kathmandu,"Hepali Height, Kathmandu",8000000.0,,,16.0,Pitched,South,False,False,False,False,False
land,Bhangal,Kathmandu,"Bhangal , Kathmandu",3600000.0,3.3,11880000.0,13.0,Pitched,North,False,False,False,False,False
land,Dhumbarahi,Kathmandu,"Dhumbarahi, Kathmandu",7500000.0,3.1,23250000.0,,,South,False,False,False,False,False
land,Syuchatar,Kathmandu,"Syuchatar, Kathmandu",3900000.0,,,13.0,Pitched,East,False,False,False,False,False
land,Kirtipur,Kathmandu,"Kirtipur, Kathmandu",2950000.0,,,13.0,Gravel,East,False,False,False,False,False
land,Sanepa,Lalitpur,"Sanepa, Lalitpur",7500000.0,,,20.0,Pitched,South,False,False,False,False,False
land,Pulchowk,Lalitpur,"Pulchowk, Lalitpur",,,,10.0,Pitched,South,False,False,False,False,False
land,Harisiddhi,Lalitpur,"Harisiddhi, Lalitpur",4600000.0,,,10.0,Pitched,North-East,False,False,False,False,False
land,Phutung,Kathmandu,"Phutung, Kathmandu",1800000.0,,,10.0,Pitched,South,False,False,False,False,False
land,Sanagaun Lubhu,Lalitpur,"Sanagaun Lubhu, Lalitpur",3500000.0,3.3,11550000.0,20.0,Gravel,South,False,False,False,False,False
land,Srijananagar,Bhaktapur,"Srijananagar, Bhaktapur",2990000.0,4.1,12258999.999999998,,,South,False,False,False,False,False
land,Sitapaila,Kathmandu,"Sitapaila, Kathmandu",7000000.0,5.3,37100000.0,22.0,Pitched,,False,False,False,False,False
land,Samakhushi Chowk,Kathmandu,"Samakhushi Chowk, Kathmandu",7000000.0,,,13.0,Pitched,,False,False,False,False,False
land,Dhumbarahi,Kathmandu,"Dhumbarahi, Kathmandu",7500000.0,,,11.0,Paved,South,False,False,False,False,False
land,Gokarna,Kathmandu,"Gokarna, Kathmandu",3000000.0,4.2,12600000.0,18.0,Paved,South,False,False,False,False,False
land,Aani Gumba,Kathmandu,"Aani Gumba, Kathmandu",4000000.0,,,13.0,Pitched,South,False,False,False,False,False
land,Balambu,Kathmandu,"Balambu, Kathmandu",3200000.0,3.2,10240000.0,15.0,Pitched,North,False,False,False,False,False
land,White Gumba,Kathmandu,"White Gumba, Kathmandu",2500000.0,5.1,12750000.0,13.0,Pitched,North-West,False,False,False,False,False
land,Sallaghari,Bhaktapur,"Sallaghari, Bhaktapur",,,29400000.0,18.0,Pitched,West,False,False,False,False,False
land,Sukedhara,Kathmandu,"Sukedhara, Kathmandu",6500000.0,,,13.0,Pitched,North,False,False,False,False,False
land,Makalbari,Kathmandu,"Makalbari, Kathmandu",,6.2,,13.0,Pitched,West,False,False,False,False,False
land,Chapali,Kathmandu,"Chapali, Kathmandu",4700000.0,,,16.0,Pitched,North-East,False,False,False,False,False
land,Tyanglafat,Kathmandu,"Tyanglafat, Kathmandu",3800000.0,,,13.0,Pitched,North,False,False,False,False,False
land,Godawari,Lalitpur,"Godawari, Lalitpur",1650000.0,,,20.0,Pitched,North-East,False,False,False,False,False
land,Naya Naikap,Kathmandu,"Naya Naikap, Kathmandu",3500000.0,,,8.0,Gravel,West,False,False,False,False,False
land,Katunje,Bhaktapur,"Katunje, Bhaktapur",8000000.0,,,13.0,Pitched,East,False,False,False,False,False
land,Raniban,Kathmandu,"Raniban, Kathmandu",5200000.0,4.1,21320000.0,13.0,Pitched,South-West,False,False,False,False,False
land,Ranibari,Kathmandu,"Ranibari, Kathmandu",8500000.0,,,20.0,Pitched,South,False,False,False,False,False
land,Buddhanagar,Kathmandu,"Buddhanagar, Kathmandu",8000000.0,,,20.0,Pitched,South,False,False,False,False,False
land,Jagdol,Kathmandu,"Jagdol, Kathmandu",3000000.0,7.2,21600000.0,13.0,Paved,North-East,False,False,False,False,False
land,Kavresthali,Kathmandu,"Kavresthali, Kathmandu",4500000.0,,,12.0,Gravel,North-East,False,False,False,False,False
land,Goldhunga,Kathmandu,"Goldhunga, Kathmandu",2000000.0,,,12.0,Paved,North-West,False,False,False,False,False
land,Tyanglafat,Kathmandu,"Tyanglafat, Kathmandu",5500000.0,7.3,40150000.0,13.0,Paved,West,False,False,False,False,False
land,Gaushala,Kathmandu,"Gaushala, Kathmandu",10000000.0,1.2,12000000.0,18.0,Pitched,South,False,False,False,False,False
land,Salyanthan Plotting,Kathmandu,"Salyanthan Plotting, Kathmandu",2500000.0,,,13.0,Gravel,South,False,False,False,False,False
land,Champadevi,Kathmandu,"Champadevi, Kathmandu",2300000.0,,,15.0,Gravel,East,False,False,False,False,False
land,Bagbazar,Kathmandu,"Bagbazar, Kathmandu",,,154000000.0,15.0,Paved,North,False,False,False,False,False
land,Danchhi,Kathmandu,"Danchhi, Kathmandu",2500000.0,4.1,10250000.0,20.0,Pitched,West,False,False,False,False,False
land,Budhanilkantha,Kathmandu,"Budhanilkantha, Kathmandu",6000000.0,5.2,31200000.0,22.0,Pitched,West,False,False,False,False,False
land,Jitpurphedi,Kathmandu,"Jitpurphedi, Kathmandu",,79.1,,12.0,Paved,North-East,False,False,True,False,False
land,Chobhar,Kathmandu,"Chobhar, Kathmandu",1800000.0,,,22.0,Pitched,South-East,False,False,False,False,False
land,Bhaktapur,Bhaktapur,"Bhaktapur, Bhaktapur",3200000.0,3.3,10560000.0,12.0,Paved,East,False,False,False,False,False
land,Panchkhal,Kavrepalanchok,"Panchkhal, Kavrepalanchok",600000.0,,,13.0,Paved,North-East,False,False,False,False,False
land,Tinahu,Palpa,"Tinahu, Palpa",,,,20.0,Pitched,East,False,False,False,False,False
land,Kapan,Kathmandu,"Kapan, Kathmandu",4200000.0,,,16.0,Paved,North-East,False,False,False,False,False
land,Sankhu,Kathmandu,"Sankhu, Kathmandu",4000000.0,11.1,44400000.0,30.0,Pitched,West,False,False,False,False,False
land,Jamal,Kathmandu,"Jamal, Kathmandu",12000000.0,14.2,170400000.0,13.0,Pitched,East,False,False,False,False,False
land,Banasthali,Kathmandu,"Banasthali, Kathmandu",4500000.0,8.2,36900000.0,13.0,Gravel,South,False,False,False,False,False
land,Imadol,Lalitpur,"Imadol, Lalitpur",4700000.0,,,26.0,Pitched,West,False,False,False,False,False
land,Hattigauda,Kathmandu,"Hattigauda, Kathmandu",4200000.0,,,13.0,Gravel,South,False,False,False,False,False
land,Budhanilkantha,Kathmandu,"Budhanilkantha, Kathmandu",5200000.0,,,13.0,Pitched,West,False,False,False,False,False
land,Harisiddhi,Lalitpur,"Harisiddhi, Lalitpur",4500000.0,,,10.0,Paved,South-West,False,False,False,False,False
land,Tinkune,Kathmandu,"Tinkune, Kathmandu",7800000.0,4.2,32760000.0,,,South,False,False,False,False,False
land,Minbhawan,Kathmandu,"Minbhawan, Kathmandu",7500000.0,,,13.0,Pitched,East,False,False,False,False,False
land,Thimi,Bhaktapur,"Thimi, Bhaktapur",4600000.0,3.3,15180000.0,20.0,Paved,South,False,False,False,False,False
land,Sundarijal,Kathmandu,"Sundarijal, Kathmandu",600000.0,,,13.0,Gravel,South,False,False,False,False,False
land,Santari,Kathmandu,"Santari, Kathmandu",1700000.0,4.1,6969999.999999999,13.0,Gravel,,False,False,False,False,False
land,Tinchuli,Kathmandu,"Tinchuli, Kathmandu",4500000.0,,,20.0,Pitched,,False,False,False,False,False
land,Danchhi,Kathmandu,"Danchhi, Kathmandu",,,7500000.0,13.0,Paved,,False,False,False,False,False
land,Panitanki,Bhaktapur,"Panitanki, Bhaktapur",4200000.0,7.2,30240000.0,13.0,Pitched,North-West,False,False,False,False,False
land,Bhaisepati,Lalitpur,"Bhaisepati, Lalitpur",3450000.0,,,13.0,Pitched,South,False,False,False,False,False
land,Bhangal,Kathmandu,"Bhangal , Kathmandu",3800000.0,,,,,East,False,False,False,False,False
land,Ganesh Chowk,Kathmandu,"Ganesh Chowk, Kathmandu",6500000.0,,,22.0,Pitched,North,False,False,False,False,False
land,Thimi,Bhaktapur,"Thimi, Bhaktapur",3800000.0,3.2,12160000.0,12.0,Paved,West,False,False,False,False,False
land,Devchuli,Nawalpur,"Devchuli, Nawalpur",2750000.0,1.2,3300000.0,20.0,Gravel,South,False,False,False,False,False
land,Patneri,Kaski,"Patneri, Kaski",2500000.0,5.3,13250000.0,15.0,Paved,South,False,False,False,False,False
land,Mulpani,Kathmandu,"Mulpani, Kathmandu",5500000.0,6.1,33550000.0,18.0,Pitched,West,False,False,False,False,False
land,Jorpati,Kathmandu,"Jorpati, Kathmandu",2500000.0,,,15.0,Pitched,North-East,False,False,False,False,False
land,Raniban,Kathmandu,"Raniban, Kathmandu",6200000.0,7.3,45260000.0,22.0,Pitched,North,False,False,False,False,False
land,Raniban,Kathmandu,"Raniban, Kathmandu",5300000.0,,,22.0,Paved,West,False,False,False,False,False
land,Budhanilkantha,Kathmandu,"Budhanilkantha, Kathmandu",5200000.0,,,13.0,Paved,South-East,False,False,False,False,False
land,Lamatar,Lalitpur,"Lamatar, Lalitpur",2500000.0,2.2,5500000.0,13.0,Paved,South,False,False,False,False,False
